,date,title,link,Stock,Source,,,,,
114,"Fri, 13 Aug 2021 07:00:00 GMT",CPI Card Group Voluntarily De-Listing from Toronto Stock Exchange - Yahoo Finance,https://finance.yahoo.com/news/cpi-card-group-voluntarily-listing-120000316.html,MA, Yahoo Finance,,,,,
115,"Fri, 13 Aug 2021 07:00:00 GMT",Payoneer: Strong Start - Seeking Alpha,https://seekingalpha.com/article/4449064-payoneer-earnings-strong-start,MA, Seeking Alpha,,,,,
116,"Fri, 13 Aug 2021 07:00:00 GMT",Amazon: I Am Still Bullish But Remember Microsoft's 15 Years Of 'No Returns' - Seeking Alpha,https://seekingalpha.com/article/4449191-amazon-i-am-still-bullish,MSFT, Seeking Alpha,,,,,
117,"Fri, 13 Aug 2021 07:00:00 GMT",US stocks higher at close of trade; Dow Jones Industrial Average up 0.04% By Investing.com - Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-004-2589570,MSFT, Investing.com,,,,,
118,"Fri, 13 Aug 2021 07:00:00 GMT","We're At Buy On Palantir, Price Target, $44 - Seeking Alpha",https://seekingalpha.com/article/4448994-palantir-stock-buy-price-target-44,ORCL, Seeking Alpha,,,,,
119,"Fri, 13 Aug 2021 07:00:00 GMT","Warren Buffett is Buying These 4 Pharmaceutical Stocks, Should You? By StockNews - Investing.com",https://www.investing.com/news/stock-market-news/warren-buffett-is-buying-these-4-pharmaceutical-stocks-should-you-2589581,ORCL, Investing.com,,,,,
120,"Fri, 13 Aug 2021 07:00:00 GMT",UPDATE 2-Fintech firm Chime valued at $25 bln after $750 mln funding - Yahoo Finance,https://finance.yahoo.com/news/1-fintech-firm-chime-valued-185105264.html,V, Yahoo Finance,,,,,
121,"Fri, 13 Aug 2021 07:00:00 GMT",CPI Card Group Voluntarily De-Listing from Toronto Stock Exchange - Yahoo Finance,https://finance.yahoo.com/news/cpi-card-group-voluntarily-listing-120000316.html,V, Yahoo Finance,,,,,
122,"Thu, 12 Aug 2021 07:00:00 GMT",Apple's Next Rally Is Imminent - Seeking Alpha,https://seekingalpha.com/article/4448645-apple-stock-next-rally-imminent,AAPL, Seeking Alpha,,,,,
123,"Thu, 12 Aug 2021 07:00:00 GMT",Microsoft Is A Great Dividend Growth Play - Seeking Alpha,https://seekingalpha.com/article/4448566-microsoft-great-dividend-growth-play,MSFT, Seeking Alpha,,,,,
124,"Thu, 12 Aug 2021 07:00:00 GMT","AMD, Intel, And Nvidia: Which Is The Best Chip Stock? - Seeking Alpha",https://seekingalpha.com/article/4448637-amd-intel-nvidia-best-chip-stock,NVDA, Seeking Alpha,,,,,
125,"Thu, 12 Aug 2021 07:00:00 GMT",NVIDIA Founder and CEO Jensen Huang to Receive Semiconductor Industry's Top Honor - Yahoo Finance,https://finance.yahoo.com/news/nvidia-founder-ceo-jensen-huang-160600896.html,NVDA, Yahoo Finance,,,,,
126,"Thu, 12 Aug 2021 07:00:00 GMT",Ceridian: Beat And Raise Still Doesn't Justify Valuation - Seeking Alpha,https://seekingalpha.com/article/4448736-ceridian-stock-long-overdue-for-a-correction,ORCL, Seeking Alpha,,,,,
127,"Wed, 11 Aug 2021 07:00:00 GMT","Amazon opens $1.5B Northern Kentucky air hub, fueling questions about its cargo ambitions - GeekWire",https://www.geekwire.com/2021/amazon-opens-1-5b-northern-kentucky-air-hub-fueling-questions-cargo-ambitions/,AMZN, GeekWire,,,,,
128,"Wed, 11 Aug 2021 07:00:00 GMT","University of Houston College of Medicine Receives $1M Bank of America Grant to Advance Racial Equality, Economic Opportunity - Yahoo Finance",https://finance.yahoo.com/news/university-houston-college-medicine-receives-140000791.html,BAC, Yahoo Finance,,,,,
129,"Wed, 11 Aug 2021 07:00:00 GMT","OLB Group Inc. to Report Second Quarter 2021 Results on Thursday, August 12 at 5:00 p.m. Eastern Time - Yahoo Finance",https://finance.yahoo.com/news/olb-group-inc-report-second-133000697.html,CRM, Yahoo Finance,,,,,
130,"Wed, 11 Aug 2021 07:00:00 GMT",Payoneer Global Inc. (PAYO) CEO Scott Galit on Q2 2021 Results - Earnings Call Transcript - Seeking Alpha,https://seekingalpha.com/article/4448377-payoneer-global-inc-payo-ceo-scott-galit-on-q2-2021-results-earnings-call-transcript,MA, Seeking Alpha,,,,,
131,"Tue, 10 Aug 2021 07:00:00 GMT",Apple Inc. And Buffett: Why He Bought And Why He Holds - Seeking Alpha,https://seekingalpha.com/article/4447893-apple-and-buffett-why-he-bought,AAPL, Seeking Alpha,,,,,
132,"Tue, 10 Aug 2021 07:00:00 GMT","With The Same Credit Conditions, Adobe Could Shine Like Never Before - Seeking Alpha",https://seekingalpha.com/article/4447830-adobe-could-shine-like-never-before,ADBE, Seeking Alpha,,,,,
133,"Tue, 10 Aug 2021 07:00:00 GMT",Amazon Vs. MercadoLibre: Deciding Which E-Commerce Stock To Buy Now - Seeking Alpha,https://seekingalpha.com/article/4447684-amazon-vs-mercadolibre-ecommerce-giant-add-now,AMZN, Seeking Alpha,,,,,
134,"Tue, 10 Aug 2021 07:00:00 GMT",Alchemy Pay to Launch Visa and Mastercard Crypto Card Services By DailyCoin - Investing.com,https://www.investing.com/news/cryptocurrency-news/alchemy-pay-to-launch-visa-and-mastercard-crypto-card-services-2585846,MA, Investing.com,,,,,
135,"Tue, 10 Aug 2021 07:00:00 GMT",Alchemy Pay to Launch Visa and Mastercard Crypto Card Services By DailyCoin - Investing.com,https://www.investing.com/news/cryptocurrency-news/alchemy-pay-to-launch-visa-and-mastercard-crypto-card-services-2585846,V, Investing.com,,,,,
136,"Tue, 10 Aug 2021 07:00:00 GMT",Apple Inc. And Buffett: Why He Bought And Why He Holds - Seeking Alpha,https://seekingalpha.com/article/4447893-apple-and-buffett-why-he-bought,V, Seeking Alpha,,,,,
137,"Mon, 09 Aug 2021 07:00:00 GMT",Diving Into Delcath Systems - Seeking Alpha,https://seekingalpha.com/article/4447160-diving-into-delcath-systems,BAC, Seeking Alpha,,,,,
138,"Mon, 09 Aug 2021 07:00:00 GMT",Innovaccer Accelerates Healthcare's Transformation With the Industry's Leading Health Cloud - Yahoo Finance,https://finance.yahoo.com/news/innovaccer-accelerates-healthcares-transformation-industrys-153000245.html,CRM, Yahoo Finance,,,,,
139,"Mon, 09 Aug 2021 07:00:00 GMT",Why Did Affirm Holdings Stock Drop The First Half Of 2021? How To Interpret This Move - Seeking Alpha,https://seekingalpha.com/article/4447296-affirm-holding-stock-drop-first-half-2021,MA, Seeking Alpha,,,,,
140,"Mon, 09 Aug 2021 07:00:00 GMT","Income Investors, Don't Overlook Microsoft - Seeking Alpha",https://seekingalpha.com/article/4447122-microsoft-stock-income-investors-do-not-overlook,MSFT, Seeking Alpha,,,,,
141,"Mon, 09 Aug 2021 07:00:00 GMT",Microsoft Is Number One In My Ranking Of The FAAMG Stocks - Seeking Alpha,https://seekingalpha.com/article/4447341-microsoft-msft-number-one-ranking-of-faamg-stocks,MSFT, Seeking Alpha,,,,,
142,"Mon, 09 Aug 2021 07:00:00 GMT",Why Did Affirm Holdings Stock Drop The First Half Of 2021? How To Interpret This Move - Seeking Alpha,https://seekingalpha.com/article/4447296-affirm-holding-stock-drop-first-half-2021,V, Seeking Alpha,,,,,
143,"Sun, 08 Aug 2021 07:00:00 GMT","Demand IQ to exhibit at the NABCEP 2021 Solar Industry Conference in Knoxville, TN - Yahoo Finance",https://finance.yahoo.com/news/demand-iq-exhibit-nabcep-2021-033700932.html,CRM, Yahoo Finance,,,,,
144,"Sun, 08 Aug 2021 07:00:00 GMT",Blackbaud: The Only Thing This Company Offers Is Disappointment - Seeking Alpha,https://seekingalpha.com/article/4446761-blackbaud-the-only-thing-this-company-offers-is-disappointment,CRM, Seeking Alpha,,,,,
145,"Sun, 08 Aug 2021 07:00:00 GMT",Microsoft Still Has 30% Upside - Seeking Alpha,https://seekingalpha.com/article/4446925-microsoft-can-still-see-30-percent-upside,MSFT, Seeking Alpha,,,,,
146,"Sat, 07 Aug 2021 07:00:00 GMT",Amazon: Trading At Near The Cheapest Valuation In Its History - Seeking Alpha,https://seekingalpha.com/article/4446343-amazon-trading-near-cheapest-valuation-in-history,AMZN, Seeking Alpha,,,,,
147,"Sat, 07 Aug 2021 07:00:00 GMT",Visa: A Commentary On Disintermediation Risk - Seeking Alpha,https://seekingalpha.com/article/4446376-visa-a-commentary-on-disintermediation-risk,MA, Seeking Alpha,,,,,
148,"Sat, 07 Aug 2021 07:00:00 GMT",Visa: A Commentary On Disintermediation Risk - Seeking Alpha,https://seekingalpha.com/article/4446376-visa-a-commentary-on-disintermediation-risk,V, Seeking Alpha,,,,,
149,"Fri, 06 Aug 2021 07:00:00 GMT",Traders' Low Expectations for BOE Rate Stir Complacency Debate - Bloomberg,https://www.bloomberg.com/news/articles/2021-08-06/traders-low-expectations-for-boe-rate-stir-complacency-debate,BAC, Bloomberg,,,,,
150,"Fri, 06 Aug 2021 07:00:00 GMT","Vietnam, Germany bolster cooperation in renewable energy - http://en.vietnamplus.vn/",https://en.vietnamplus.vn/vietnam-germany-bolster-cooperation-in-renewable-energy/205912.vnp,BAC,http://en.vietnamplus.vn/,,,,,
151,"Fri, 06 Aug 2021 07:00:00 GMT","The Global Cardiac Rhythm Management (CRM) Devices Market is expected to grow by $ 3.46 bn during 2021-2025, progressing at a CAGR of over 4% during the forecast period - Yahoo Finance",https://finance.yahoo.com/news/global-cardiac-rhythm-management-crm-113500329.html,CRM, Yahoo Finance,,,,,
152,"Fri, 06 Aug 2021 07:00:00 GMT",Global Product Lifecycle Management (PLM) Market to Reach $60.5 Billion by 2026 - Yahoo Finance,https://finance.yahoo.com/news/global-product-lifecycle-management-plm-142500486.html,CRM, Yahoo Finance,,,,,
153,"Fri, 06 Aug 2021 07:00:00 GMT",This Is The Wrong Time To Invest In FinTech And Consumer Credit - Seeking Alpha,https://seekingalpha.com/article/4446037-this-is-the-wrong-time-to-invest-in-fintech-and-consumer-credit,MA, Seeking Alpha,,,,,
154,"Fri, 06 Aug 2021 07:00:00 GMT","Rekor Systems Is Driving Automation Using Video, Recently Shorts Created A Value Opportunity - Seeking Alpha",https://seekingalpha.com/article/4445903-rekor-systems-shorts-created-a-value-opportunity,MA, Seeking Alpha,,,,,
155,"Fri, 06 Aug 2021 07:00:00 GMT","Top Analyst Reports for NVIDIA, Square & 3M Company - Investing.com",https://www.investing.com/analysis/top-analyst-reports-for-nvidia-square--3m-company-200596897,NVDA, Investing.com,,,,,
156,"Fri, 06 Aug 2021 07:00:00 GMT",Visa Inc.: Only For Really Committed Long-Term Investors - Seeking Alpha,https://seekingalpha.com/article/4445894-visa-stock-committed-long-term-investors,V, Seeking Alpha,,,,,
157,"Fri, 06 Aug 2021 07:00:00 GMT",PayPal - The Net Is Wide; The Migration Is Here And The Fish Are Swimming - Seeking Alpha,https://seekingalpha.com/article/4446126-paypal-is-a-buy,V, Seeking Alpha,,,,,
158,"Fri, 06 Aug 2021 07:00:00 GMT",This Is The Wrong Time To Invest In FinTech And Consumer Credit - Seeking Alpha,https://seekingalpha.com/article/4446037-this-is-the-wrong-time-to-invest-in-fintech-and-consumer-credit,V, Seeking Alpha,,,,,
159,"Fri, 06 Aug 2021 07:00:00 GMT",Digital asset platform Zipmex partners with Visa in Asia Pacific By Cointelegraph - Investing.com,https://www.investing.com/news/cryptocurrency-news/digital-asset-platform-zipmex-partners-with-visa-in-asia-pacific-2582549,V, Investing.com,,,,,
160,"Thu, 05 Aug 2021 07:00:00 GMT",Apple: Still The Most Expensive Valuation In A Decade - Seeking Alpha,https://seekingalpha.com/article/4445499-apple-still-the-most-expensive-valuation-in-a-decade,AAPL, Seeking Alpha,,,,,
161,"Thu, 05 Aug 2021 07:00:00 GMT",Why Do Investors Love Alibaba? It's A Chronic Underperformer - Seeking Alpha,https://seekingalpha.com/article/4445394-alibaba-a-chronic-underperformer,ADBE, Seeking Alpha,,,,,
162,"Thu, 05 Aug 2021 07:00:00 GMT",Amazon: -7.57% After Earnings Due To Ridiculous Analyst Consensus Numbers Is An Opportunity - Seeking Alpha,https://seekingalpha.com/article/4444000-amazon-minus-7-57-percent-is-an-opportunity,AMZN, Seeking Alpha,,,,,
163,"Thu, 05 Aug 2021 07:00:00 GMT",PayPal: 3 Trades To Take Advantage Of Recent Dips - Investing.com,https://www.investing.com/analysis/paypal-3-trades-to-take-advantage-of-recent-dips-200596220,MA, Investing.com,,,,,
164,"Thu, 05 Aug 2021 07:00:00 GMT","Visa: Slowing Growth Rate, We May Need More - Seeking Alpha",https://seekingalpha.com/article/4445698-visa-slowing-growth-rate-we-may-need-more,MA, Seeking Alpha,,,,,
165,"Thu, 05 Aug 2021 07:00:00 GMT","Calm, Deep, And Versatile Look At Microsoft Valuation - Seeking Alpha",https://seekingalpha.com/article/4445689-calm-deep-and-versatile-look-at-microsoft-valuation,MSFT, Seeking Alpha,,,,,
166,"Thu, 05 Aug 2021 07:00:00 GMT",Visa - Deserves To Be 'Overvalued' - Seeking Alpha,https://seekingalpha.com/article/4445456-visa-deserves-to-be-overvalued,V, Seeking Alpha,,,,,
167,"Thu, 05 Aug 2021 07:00:00 GMT","Visa: Slowing Growth Rate, We May Need More - Seeking Alpha",https://seekingalpha.com/article/4445698-visa-slowing-growth-rate-we-may-need-more,V, Seeking Alpha,,,,,
168,"Thu, 05 Aug 2021 07:00:00 GMT",PayPal: 3 Trades To Take Advantage Of Recent Dips - Investing.com,https://www.investing.com/analysis/paypal-3-trades-to-take-advantage-of-recent-dips-200596220,V, Investing.com,,,,,
169,"Wed, 04 Aug 2021 07:00:00 GMT",Is Apple Stock A Buy Or Sell After Recently Announced Earnings? - Seeking Alpha,https://seekingalpha.com/article/4444713-apple-stock-buy-sell-recent-earnings,AAPL, Seeking Alpha,,,,,
170,"Wed, 04 Aug 2021 07:00:00 GMT","Apple: Despite Bubble Chatter, Shareholders Rewarded - Seeking Alpha",https://seekingalpha.com/article/4444693-is-apple-stock-a-bubble-now-after-years-of-outperformance,AAPL, Seeking Alpha,,,,,
171,"Wed, 04 Aug 2021 07:00:00 GMT",Amazon’s Covid Dilemma: Mandate Vaccinations and Risk Losing Workers - Yahoo Finance,https://finance.yahoo.com/news/amazon-covid-dilemma-mandate-vaccinations-140030043.html,AMZN, Yahoo Finance,,,,,
172,"Wed, 04 Aug 2021 07:00:00 GMT",Pegasystems: GARP For Investors In The Enterprise Software Space - Seeking Alpha,https://seekingalpha.com/article/4444873-pegasystems-garp-for-investors-in-the-enterprise-software-space,CRM, Seeking Alpha,,,,,
173,"Wed, 04 Aug 2021 07:00:00 GMT","Apple: Despite Bubble Chatter, Shareholders Rewarded - Seeking Alpha",https://seekingalpha.com/article/4444693-is-apple-stock-a-bubble-now-after-years-of-outperformance,MA, Seeking Alpha,,,,,
174,"Wed, 04 Aug 2021 07:00:00 GMT",Chart Of The Day: What Is Overshadowing NVIDIA's Earnings? - Investing.com,https://www.investing.com/analysis/chart-of-the-day-what-is-overshadowing-nvidias-earnings-200595994,NVDA, Investing.com,,,,,
175,"Wed, 04 Aug 2021 07:00:00 GMT",NVIDIA vs. NXP Semiconductors: Which Stock is a Better Buy? By StockNews - Investing.com,https://www.investing.com/news/stock-market-news/nvidia-vs-nxp-semiconductors-which-stock-is-a-better-buy-2579654,NVDA, Investing.com,,,,,
176,"Wed, 04 Aug 2021 07:00:00 GMT",Pegasystems: GARP For Investors In The Enterprise Software Space - Seeking Alpha,https://seekingalpha.com/article/4444873-pegasystems-garp-for-investors-in-the-enterprise-software-space,ORCL, Seeking Alpha,,,,,
177,"Tue, 03 Aug 2021 07:00:00 GMT",Amazon: The Post-Earnings Sell-Off Has Created A Golden Opportunity - Seeking Alpha,https://seekingalpha.com/article/4444259-buy-amazon-stock-on-post-q2-earnings-sell-off,AMZN, Seeking Alpha,,,,,
178,"Tue, 03 Aug 2021 07:00:00 GMT",Quinceanera - Investing.com,https://www.investing.com/analysis/quinceanera-200595641,BAC, Investing.com,,,,,
179,"Tue, 03 Aug 2021 14:48:50 GMT",All news articles for August 2021 - FeedNavigator.com,https://www.feednavigator.com/Article/2021/08,CRM, FeedNavigator.com,,,,,
180,"Tue, 03 Aug 2021 07:00:00 GMT",Maidenhead technology company scoops prestigious Microsoft award - Maidenhead Advertiser,https://www.maidenhead-advertiser.co.uk/news/maidenhead/170039/maidenhead-technology-company-scoops-prestigious-microsoft-award.html,CRM,Maidenhead Advertiser,,,,,
181,"Tue, 03 Aug 2021 07:00:00 GMT",PayPal: The Star Business - Seeking Alpha,https://seekingalpha.com/article/4444245-paypal-the-star-business,MA, Seeking Alpha,,,,,
182,"Tue, 03 Aug 2021 07:00:00 GMT",Why Nvidia Stock Went Up Over 40% Since January - Seeking Alpha,https://seekingalpha.com/article/4444374-why-nvidia-stock-rallied-ytd,NVDA, Seeking Alpha,,,,,
183,"Tue, 03 Aug 2021 07:00:00 GMT","Stock market news live updates: Dow adds 279 points, or 0.8%, to rise for the first time in three sessions as strong earnings outweigh virus jitters - Yahoo Finance",https://finance.yahoo.com/news/stock-market-news-live-updates-august-3-2021-221850275.html,V, Yahoo Finance,,,,,
184,"Tue, 03 Aug 2021 07:00:00 GMT",Klarna CEO: Square's acquisition of Afterpay highlights 'land grab' for market share - Yahoo Finance,https://finance.yahoo.com/news/klarna-square-afterpay-deal-bnpl-192754762.html,V, Yahoo Finance,,,,,
185,"Mon, 02 Aug 2021 07:00:00 GMT",Apple: An Opportunity To Buy Shares As Apple Buys Shares During Consolidation - Seeking Alpha,https://seekingalpha.com/article/4443021-apple-an-opportunity-to-buy-shares,AAPL, Seeking Alpha,,,,,
186,"Mon, 02 Aug 2021 07:00:00 GMT",The Infinite Apple Buyback Pump Is Evidence Of The Bubble - Seeking Alpha,https://seekingalpha.com/article/4443961-apple-stock-infinite-buyback-pump-is-evidence-of-bubble,AAPL, Seeking Alpha,,,,,
187,"Mon, 02 Aug 2021 07:00:00 GMT",Apple Stock: The 2021 Steamroller Flattens Q3 - Seeking Alpha,https://seekingalpha.com/article/4443939-apple-stock-the-2021-steamroller-flattens-q3-earnings,AAPL, Seeking Alpha,,,,,
188,"Mon, 02 Aug 2021 07:00:00 GMT",Is Microsoft Stock A Buy Or Sell After Recently Announced Earnings? - Seeking Alpha,https://seekingalpha.com/article/4444089-microsoft-stock-buy-sell-earnings,ADBE, Seeking Alpha,,,,,
189,"Mon, 02 Aug 2021 07:00:00 GMT",Amazon’s ATR Cargo Planes – What We Know So Far - Simple Flying,https://simpleflying.com/amazon-atr-cargo-planes/,AMZN, Simple Flying,,,,,
190,"Mon, 02 Aug 2021 07:00:00 GMT",Wells Fargo vs. Bank of America: Which Stock is a Better Buy? By StockNews - Investing.com,https://www.investing.com/news/stock-market-news/wells-fargo-vs-bank-of-america-which-stock-is-a-better-buy-2576456,BAC, Investing.com,,,,,
191,"Mon, 02 Aug 2021 07:00:00 GMT",Singapore-based Nektar.ai gets $6M to help B2B sales team collaborate more effectively - TechCrunch,https://techcrunch.com/2021/08/02/singapore-based-nektar-ai-gets-6m-to-help-b2b-sales-team-collaborate-more-effectively/,CRM, TechCrunch,,,,,
192,"Mon, 02 Aug 2021 07:00:00 GMT",IQST - iQSTEL Announces MasterCard Debit Card Giveaway With $10 To $1000 Balance Through MAXMO Fintech Ecosystem Shareholder Contest - Yahoo Finance,https://finance.yahoo.com/news/iqst-iqstel-announces-mastercard-debit-160100011.html,MA, Yahoo Finance,,,,,
193,"Mon, 02 Aug 2021 07:00:00 GMT",Square: Killing It - Seeking Alpha,https://seekingalpha.com/article/4444025-square-killing-it,MA, Seeking Alpha,,,,,
194,"Mon, 02 Aug 2021 07:00:00 GMT",Is Microsoft Stock A Buy Or Sell After Recently Announced Earnings? - Seeking Alpha,https://seekingalpha.com/article/4444089-microsoft-stock-buy-sell-earnings,MSFT, Seeking Alpha,,,,,
195,"Mon, 02 Aug 2021 07:00:00 GMT",Is Microsoft Stock A Buy Or Sell After Recently Announced Earnings? - Seeking Alpha,https://seekingalpha.com/article/4444089-microsoft-stock-buy-sell-earnings,ORCL, Seeking Alpha,,,,,
196,"Sun, 01 Aug 2021 07:00:00 GMT","Apple: Take Your Profits Now, Come Back Later - Seeking Alpha",https://seekingalpha.com/article/4443676-apple-take-your-profits-before-its-too-late,AAPL, Seeking Alpha,,,,,
197,"Sun, 01 Aug 2021 07:00:00 GMT",Autodesk: It's Unclear If This Stock Will Live Up To Its Valuation - Seeking Alpha,https://seekingalpha.com/article/4443847-autodesk-unclear-if-this-stock-will-live-up-to-its-valuation,ADBE, Seeking Alpha,,,,,
198,"Sun, 01 Aug 2021 07:00:00 GMT",Amazon's 'Disappointing' Quarterly Results Are A Gift - Seeking Alpha,https://seekingalpha.com/article/4443869-amazons-disappointing-quarterly-results-are-a-gift,AMZN, Seeking Alpha,,,,,
