,date,title,link,Stock,Source,
124,"Tue, 16 Feb 2021 08:00:00 GMT",Adobe: A Digital Revolution Leader - Seeking Alpha,https://seekingalpha.com/article/4406464-adobe-digital-revolution-leader,ADBE, Seeking Alpha,
125,"Mon, 15 Feb 2021 08:00:00 GMT",Adobe Stock: Here's Why It Is Undervalued Despite High Valuation Multiples - Seeking Alpha,https://seekingalpha.com/article/4406121-adobe-stock-is-undervalued-despite-high-valuation-multiples,ADBE, Seeking Alpha,
126,"Sun, 13 Jun 2021 07:00:00 GMT","3 Stocks To Watch In The Coming Week: Oracle, Adobe, Kroger - Investing.com",https://www.investing.com/analysis/3-stocks-to-watch-in-the-coming-week-oracle-adobe-kroger-200585752,ADBE, Investing.com,
127,"Sun, 14 Feb 2021 08:00:00 GMT","Adobe: Workfront Acquisition Is Positive, Both For Top- And Bottom-Line - Seeking Alpha",https://seekingalpha.com/article/4406075-adobe-workfront-acquisition-is-positive-for-top-line-and-bottom-line,ADBE, Seeking Alpha,
128,"Fri, 18 Jun 2021 07:00:00 GMT","Adobe, Fox and Smith & Wesson Rise Premarket By Investing.com - Investing.com",https://www.investing.com/news/stock-market-news/adobe-fox-and-smith--wesson-rise-premarket-2536013,ADBE, Investing.com,
129,"Wed, 28 Oct 2020 07:00:00 GMT",Adobe: Continued Strong Revenue Growth Will Power Adobe For The Next Decade - Seeking Alpha,https://seekingalpha.com/article/4382098-adobe-continued-strong-revenue-growth-will-power-adobe-for-next-decade,ADBE, Seeking Alpha,
130,"Sat, 08 May 2021 07:00:00 GMT","Twilio: The Next Adobe, Salesforce - Seeking Alpha",https://seekingalpha.com/article/4425940-twilio-next-adobe-salesforce,ADBE, Seeking Alpha,
131,"Thu, 20 May 2021 07:00:00 GMT",DocuSign: The Leading E-Signature Player Is Still Expensive - Seeking Alpha,https://seekingalpha.com/article/4430124-docusign-leading-e-signature-player-still-expensive,ADBE, Seeking Alpha,
132,"Wed, 26 Aug 2020 07:00:00 GMT",Why Adobe Could Soar To $800 - Seeking Alpha,https://seekingalpha.com/article/4370960-why-adobe-soar-to-800,ADBE, Seeking Alpha,
133,"Mon, 28 Jun 2021 07:00:00 GMT",Palantir: Strong Execution And Attractive Upside Potential - Seeking Alpha,https://seekingalpha.com/article/4436970-palantir-strong-execution-and-attractive-upside-potential,ADBE, Seeking Alpha,
134,"Mon, 07 Jun 2021 07:00:00 GMT",DocuSign: Puts Investors' Concerns To Rest - Seeking Alpha,https://seekingalpha.com/article/4433433-docusign-puts-investors-concerns-to-rest,ADBE, Seeking Alpha,
135,"Mon, 26 Jul 2021 07:00:00 GMT",Tesla Could Become A Subscription Company - Seeking Alpha,https://seekingalpha.com/article/4441324-tesla-could-become-a-subscription-company,ADBE, Seeking Alpha,
136,"Thu, 17 Jun 2021 07:00:00 GMT",Tracking Chase Coleman's Tiger Global Portfolio - Q1 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4435300-tracking-chase-coleman-tiger-global-portfolio-q1-2021-update,ADBE, Seeking Alpha,
137,"Sun, 15 Aug 2021 07:00:00 GMT",QQQ Is Completely Exhausted And Overvalued - Seeking Alpha,https://seekingalpha.com/article/4449587-qqq-is-completely-exhausted-and-overvalued,ADBE, Seeking Alpha,
138,"Wed, 07 Jul 2021 07:00:00 GMT",Dropbox: A 'Boring' But Solid Cloud Company - Seeking Alpha,https://seekingalpha.com/article/4438150-dropbox-stock-dbx-boring-but-solid-cloud-company,ADBE, Seeking Alpha,
139,"Thu, 08 Jul 2021 07:00:00 GMT","DocuSign: Good Company, But High Valuation With Changing Fundamentals - Seeking Alpha",https://seekingalpha.com/article/4438290-docusign-good-company-high-valuation-with-changing-fundamentals,ADBE, Seeking Alpha,
140,"Mon, 21 Sep 2020 07:00:00 GMT","Adobe: Another Strong Quarter, Despite Slowing Growth - Seeking Alpha",https://seekingalpha.com/article/4375469-adobe-another-strong-quarter-despite-slowing-growth,ADBE, Seeking Alpha,
141,"Sat, 04 Jul 2015 03:46:19 GMT","Adobe Inc. (ADBE) Stock Price Today, Quote & News - Seeking Alpha",https://seekingalpha.com/symbol/ADBE,ADBE, Seeking Alpha,
142,"Tue, 22 Jun 2021 07:00:00 GMT",ServiceNow: Don't Buy Into This Expensive Stock As Growth Slows Down - Seeking Alpha,https://seekingalpha.com/article/4436105-servicenow-dont-buy-into-this-expensive-stock-as-growth-slows-down,ADBE, Seeking Alpha,
143,"Sat, 28 Aug 2021 07:00:00 GMT","WCLD: Cloud Computing ETF Outperforming The Market, I'm Bullish - Seeking Alpha",https://seekingalpha.com/article/4452382-wcld-cloud-computing-etf-outperforming-the-market-bullish,ADBE, Seeking Alpha,
144,"Wed, 23 Jun 2021 07:00:00 GMT",Sprinklr (CXM) Prices 16.6M Share IPO at $16/sh - StreetInsider.com,https://www.streetinsider.com/Corporate+News/Sprinklr+%28CXM%29+Prices+16.6M+Share+IPO+at+%2416sh/18592303.html,ADBE, StreetInsider.com,
145,"Wed, 19 May 2021 07:00:00 GMT",IGV: A Software ETF Built For The New Digital Economy And Your Portfolio - Seeking Alpha,https://seekingalpha.com/article/4429906-igv-software-etf-built-for-your-portfolio,ADBE, Seeking Alpha,
146,"Tue, 08 Jun 2021 07:00:00 GMT",AMOM: AI-Powered ETF Boosts Performance - Seeking Alpha,https://seekingalpha.com/article/4433731-amom-ai-powered-etf-boosts-performance,ADBE, Seeking Alpha,
147,"Wed, 26 May 2021 07:00:00 GMT",Nvidia: Don't Expect This Market Leader To Ever Be That Cheap - Seeking Alpha,https://seekingalpha.com/article/4431286-nvidia-dont-expect-this-market-leader-to-ever-be-that-cheap,ADBE, Seeking Alpha,
148,"Tue, 04 May 2021 07:00:00 GMT",Unity Software: Why I'm Buying The 40% Correction - Seeking Alpha,https://seekingalpha.com/article/4424122-unity-software-stock-buying-the-40-percent-correction,ADBE, Seeking Alpha,
149,"Thu, 17 Jun 2021 07:00:00 GMT","Adobe, Triple Witching, Juneteenth: 3 Things to Watch By Investing.com - Investing.com",https://www.investing.com/news/stock-market-news/adobe-triple-witching-juneteenth-3-things-to-watch-2535474,ADBE, Investing.com,
150,"Wed, 25 Aug 2021 07:00:00 GMT",VOO Vs QQQ: Which ETF Is The Better Buy? - Seeking Alpha,https://seekingalpha.com/article/4451767-voo-vs-qqq-etf-better-buy,ADBE, Seeking Alpha,
151,"Sun, 02 May 2021 07:00:00 GMT",C3.ai Is A Bet Worth Taking - Seeking Alpha,https://seekingalpha.com/article/4423524-c3ai-bet-worth-taking,ADBE, Seeking Alpha,
152,"Fri, 28 Aug 2020 07:00:00 GMT",Adobe: A Digital Powerhouse With The Potential To Double By 2025 - Seeking Alpha,https://seekingalpha.com/article/4371344-adobe-digital-powerhouse-potential-to-double-2025,ADBE, Seeking Alpha,
153,"Sat, 15 May 2021 07:00:00 GMT",Tracking Akre Capital Management Portfolio - Q1 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4429034-tracking-akre-capital-management-portfolio-q1-2021,ADBE, Seeking Alpha,
154,"Thu, 08 Jul 2021 07:00:00 GMT","DocuSign: High Price For High Quality, Upside Limited From Here - Seeking Alpha",https://seekingalpha.com/article/4438258-docusign-high-price-for-high-quality-upside-limited-from-here,ADBE, Seeking Alpha,
155,"Thu, 21 Mar 2019 22:26:29 GMT",Adobe Inc. - ADBE - Stock Price & News - Motley Fool,https://www.fool.com/quote/nasdaq/adobe-systems/adbe/,ADBE, Motley Fool,
156,"Mon, 02 Aug 2021 07:00:00 GMT",Is Microsoft Stock A Buy Or Sell After Recently Announced Earnings? - Seeking Alpha,https://seekingalpha.com/article/4444089-microsoft-stock-buy-sell-earnings,ADBE, Seeking Alpha,
157,"Tue, 08 Jun 2021 07:00:00 GMT",Sprout Social Is Special Snowflake - Seeking Alpha,https://seekingalpha.com/article/4433661-sprout-social-is-special-snowflake,ADBE, Seeking Alpha,
158,"Thu, 18 Jun 2020 07:00:00 GMT",Adobe: An Undervalued Industry Leader - Seeking Alpha,https://seekingalpha.com/article/4354560-adobe-undervalued-industry-leader,ADBE, Seeking Alpha,
159,"Wed, 30 Jun 2021 07:00:00 GMT",QQQ Vs. SPY: Expect The Performance Gap To Narrow Going Forward - Seeking Alpha,https://seekingalpha.com/article/4437276-qqq-vs-spy,ADBE, Seeking Alpha,
160,"Thu, 17 Jun 2021 07:00:00 GMT",Alteryx: Sighting Of A Phoenix - Seeking Alpha,https://seekingalpha.com/article/4435218-alteryx-sighting-of-a-phoenix,ADBE, Seeking Alpha,
161,"Fri, 27 Aug 2021 07:00:00 GMT",Tracking Akre Capital Management Portfolio - Q2 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4452192-tracking-akre-capital-management-portfolio-q2-2021-update,ADBE, Seeking Alpha,
162,"Tue, 06 Jul 2021 07:00:00 GMT",Intellicheck: High Risk But Much Higher Potential Benefits - Seeking Alpha,https://seekingalpha.com/article/4438042-intellicheck-stock-high-risk-but-much-higher-potential-benefits,ADBE, Seeking Alpha,
163,"Sun, 15 Aug 2021 07:00:00 GMT",Texas Instruments: Subscription-Like Hardware - Seeking Alpha,https://seekingalpha.com/article/4449576-texas-instruments-subscription-like-hardware,ADBE, Seeking Alpha,
164,"Fri, 23 Jul 2021 07:00:00 GMT","Honeywell: Misunderstood, Underfollowed, And Undervalued - Seeking Alpha",https://seekingalpha.com/article/4441058-honeywell-misunderstood-underfollowed-and-undervalued,ADBE, Seeking Alpha,
165,"Fri, 02 Apr 2021 07:00:00 GMT",Airbnb Stock: I'd Buy On A Big Enough Dip - Seeking Alpha,https://seekingalpha.com/article/4417367-airbnb-stock-buy-on-big-enough-dip,ADBE, Seeking Alpha,
166,"Wed, 25 Aug 2021 07:00:00 GMT","XLK: The Tech Sector SPDR ETF - Overweight Apple And Softie, No Google - Seeking Alpha",https://seekingalpha.com/article/4451724-xlk-overweight-apple-and-softie-no-google,ADBE, Seeking Alpha,
167,"Sun, 01 Aug 2021 07:00:00 GMT",Autodesk: It's Unclear If This Stock Will Live Up To Its Valuation - Seeking Alpha,https://seekingalpha.com/article/4443847-autodesk-unclear-if-this-stock-will-live-up-to-its-valuation,ADBE, Seeking Alpha,
168,"Mon, 12 Jul 2021 07:00:00 GMT",RYT: Technology Dashboard For July - Seeking Alpha,https://seekingalpha.com/article/4438748-ryt-technology-dashboard-for-july,ADBE, Seeking Alpha,
169,"Wed, 24 Jun 2020 07:00:00 GMT",Adobe: The Road To $730 By 2022 - Seeking Alpha,https://seekingalpha.com/article/4355306-adobe-road-to-730-2022,ADBE, Seeking Alpha,
170,"Tue, 24 Aug 2021 07:00:00 GMT",Microsoft: Cloud Revenue Boosted By Acceleration Of Data Volume Growth - Seeking Alpha,https://seekingalpha.com/article/4451459-microsoft-cloud-revenue-boosted,ADBE, Seeking Alpha,
171,"Mon, 22 Mar 2021 07:00:00 GMT",Tracking Chase Coleman's Tiger Global Portfolio - Q4 2020 Update - Seeking Alpha,https://seekingalpha.com/article/4415324-tracking-chase-coleman-s-tiger-global-portfolio-q4-2020-update,ADBE, Seeking Alpha,
172,"Fri, 09 Jul 2021 07:00:00 GMT",CrowdStrike: The Party Rolls On - Seeking Alpha,https://seekingalpha.com/article/4438514-crowdstrike-the-party-rolls-on,ADBE, Seeking Alpha,
173,"Thu, 19 Aug 2021 07:00:00 GMT",Apple Vs. Microsoft Stock: Which Is The Better Buy? - Seeking Alpha,https://seekingalpha.com/article/4450568-apple-vs-microsoft-stock-better-buy,ADBE, Seeking Alpha,
174,"Thu, 05 Aug 2021 07:00:00 GMT",Why Do Investors Love Alibaba? It's A Chronic Underperformer - Seeking Alpha,https://seekingalpha.com/article/4445394-alibaba-a-chronic-underperformer,ADBE, Seeking Alpha,
175,"Fri, 12 Mar 2021 08:00:00 GMT",Tracking Dan Loeb's Third Point Portfolio - Q4 2020 Update - Seeking Alpha,https://seekingalpha.com/article/4413394-tracking-dan-loeb-s-third-point-portfolio-q4-2020-update,ADBE, Seeking Alpha,
176,"Fri, 04 Jun 2021 07:00:00 GMT",Splunk: Why I Am Buying More After The Earnings Report - Seeking Alpha,https://seekingalpha.com/article/4433113-splunk-why-i-am-buying-more,ADBE, Seeking Alpha,
177,"Fri, 14 May 2021 07:00:00 GMT",DocuSign: Adding Some Volatility To Your Portfolio - Seeking Alpha,https://seekingalpha.com/article/4428770-docusign-adding-some-volatility-to-your-portfolio,ADBE, Seeking Alpha,
178,"Wed, 08 Jul 2020 07:00:00 GMT",Adobe: The Language Of The Design Industry - Seeking Alpha,https://seekingalpha.com/article/4357434-adobe-language-of-design-industry,ADBE, Seeking Alpha,
179,"Fri, 30 Apr 2021 07:00:00 GMT",The WCLD Cloud Computing ETF Shuns The 'Big 3' But Still Delivers - Seeking Alpha,https://seekingalpha.com/article/4422803-wcld-cloud-computing-etf-shuns-big-3-still-delivers,ADBE, Seeking Alpha,
180,"Thu, 14 May 2020 07:00:00 GMT",Adobe: Simply The Best - Seeking Alpha,https://seekingalpha.com/article/4347435-adobe-simply-best,ADBE, Seeking Alpha,
181,"Sun, 11 Apr 2021 07:00:00 GMT","DocuSign: Monitor This Stock For An Entry Point, But Don't Rush In - Seeking Alpha",https://seekingalpha.com/article/4418474-docusign-stock-dont-rush-in,ADBE, Seeking Alpha,
182,"Thu, 22 Apr 2021 07:00:00 GMT",Veeva Systems: A Sleep-Easy Stock To Own For The Long Term - Seeking Alpha,https://seekingalpha.com/article/4420491-veeva-systems-sleep-easy-stock-for-long-term,ADBE, Seeking Alpha,
183,"Thu, 22 Jul 2021 07:00:00 GMT",Alibaba: Only One Thing Matters; Lessons From History - Seeking Alpha,https://seekingalpha.com/article/4440622-alibaba-only-one-thing-matters-lessons-from-history,ADBE, Seeking Alpha,
184,"Sat, 24 Jul 2021 07:00:00 GMT","Stocks To Watch: Apple and Tesla Lead Earnings Blitz, New IPOs And SPAC Debuts - Seeking Alpha",https://seekingalpha.com/article/4441178-stocks-to-watch-apple-and-tesla-lead-earnings-blitz-new-ipos-and-spac-debuts,ADBE, Seeking Alpha,
185,"Tue, 16 Mar 2021 07:00:00 GMT",Starbucks Is A Great Company At A Dangerous Price - Seeking Alpha,https://seekingalpha.com/article/4414378-starbucks-great-company-dangerous-price,ADBE, Seeking Alpha,
186,"Mon, 22 Jun 2020 07:00:00 GMT",Adobe Inc. (ADBE) Management Presents at Morgan Stanley Future of Work Virtual Conference (Transcript) - Seeking Alpha,https://seekingalpha.com/article/4355085-adobe-inc-adbe-management-presents-morgan-stanley-future-of-work-virtual-conference,ADBE, Seeking Alpha,
187,"Sun, 23 May 2021 07:00:00 GMT",Shopify: Are Competitors A Real Threat? - Seeking Alpha,https://seekingalpha.com/article/4430720-shopify-are-competitors-a-real-threat,ADBE, Seeking Alpha,
188,"Wed, 24 Jun 2020 07:00:00 GMT",A Case For Adobe's Continued Outperformance - Base Case Price Target $505 - Seeking Alpha,https://seekingalpha.com/article/4355486-case-for-adobes-continued-outperformance-base-case-price-target-505,ADBE, Seeking Alpha,
189,"Thu, 01 Jul 2021 07:00:00 GMT",2 Tech Stocks to Buy in Q3 and Hold for Years - Investing.com,https://www.investing.com/analysis/2-tech-stocks-to-buy-in-q3-and-hold-for-years-200589200,ADBE, Investing.com,
190,"Mon, 21 Jun 2021 07:00:00 GMT",Palantir: A Deep Dive Into Its Valuation Suggests It's Not Overvalued - Seeking Alpha,https://seekingalpha.com/article/4435858-palantir-stock-pltr-deep-dive-into-valuation-suggests-not-overvalued,ADBE, Seeking Alpha,
191,"Wed, 25 Aug 2021 07:00:00 GMT",Activist Spotlight: ValueAct Has Sights Set On Fiserv - Seeking Alpha,https://seekingalpha.com/article/4451834-activist-spotlight-valueact-has-sights-set-on-fiserv,ADBE, Seeking Alpha,
192,"Sun, 18 Apr 2021 07:00:00 GMT",Splunk - Still In Transition - Seeking Alpha,https://seekingalpha.com/article/4419619-splunk-still-in-transition,ADBE, Seeking Alpha,
193,"Tue, 01 Jun 2021 07:00:00 GMT",Tracking Dan Loeb's Third Point Portfolio - Q1 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4432350-tracking-dan-loeb-third-point-portfolio-q1-2021-update,ADBE, Seeking Alpha,
194,"Sun, 07 Mar 2021 08:00:00 GMT",Invesco QQQ ETF: I'd Buy The Dip Twice - Seeking Alpha,https://seekingalpha.com/article/4412095-invesco-qqq-trust-etf-buy-dip-twice,ADBE, Seeking Alpha,
195,"Wed, 07 Jul 2021 07:00:00 GMT",SPYG: An Inexpensive Way To Invest In The Largest Growth Companies - Seeking Alpha,https://seekingalpha.com/article/4437726-spyg-inexpensive-way-to-invest-in-largest-growth-companies,ADBE, Seeking Alpha,
196,"Tue, 08 Jun 2021 07:00:00 GMT",XLK: Long-Term Software-Driven Play Amid Volatility - Seeking Alpha,https://seekingalpha.com/article/4433742-xlk-etf-long-term-software-driven-play-amid-volatility,ADBE, Seeking Alpha,
197,"Fri, 23 Jul 2021 07:00:00 GMT",Intel Is Ugly: 3 Better Chip Stocks To Own - Seeking Alpha,https://seekingalpha.com/article/4440894-intel-q22021-earnings-ugly-3-better-chip-stocks-to-own,ADBE, Seeking Alpha,
198,"Fri, 02 Jul 2021 07:00:00 GMT","HubSpot: $3 Billion In Annual Revenues By 2025, And That's Conservative - Seeking Alpha",https://seekingalpha.com/article/4437634-hubspot-3-billion-in-annual-revenues-by-2025-and-thats-conservative,ADBE, Seeking Alpha,
199,"Thu, 19 Aug 2021 07:00:00 GMT",Strong Outlooks On Salesforce Outweigh Valuation Concerns - Seeking Alpha,https://seekingalpha.com/article/4450545-salesforce-stock-strong-outlooks-outweigh-valuation-concerns,ADBE, Seeking Alpha,
200,"Fri, 10 Sep 2021 07:00:00 GMT","Amazon: It's Not Cheap, But Too Promising - Seeking Alpha",https://seekingalpha.com/article/4454524-amazon-its-not-cheap-but-too-promising,AMZN, Seeking Alpha,
201,"Wed, 01 Sep 2021 07:00:00 GMT",Amazon now running 164 flights a day to deliver stock in US - Financial Times,https://www.ft.com/content/ec355eb5-8dbd-4293-9a21-46fc09d2ed2d,AMZN, Financial Times,
202,"Mon, 20 Sep 2021 22:09:40 GMT","Netflix reaches 6m to top SVOD rankings, Stan trailing Amazon & Disney+ - Mediaweek",https://www.mediaweek.com.au/netflix-reaches-6m-to-top-svod-rankings-stan-trailing-amazon-disney/,AMZN, Mediaweek,
203,"Tue, 28 Sep 2021 22:22:44 GMT",Op-Ed: On The Beach - InDepthNH.orgInDepthNH.org - InDepthNH.org,http://indepthnh.org/2021/09/28/op-ed-on-the-beach/,AMZN, InDepthNH.org,
204,"Thu, 23 Sep 2021 21:15:52 GMT",Rivian will open a $4.6M service support center as it prepares for first vehicle sales - Yahoo Tech,https://finance.yahoo.com/news/rivian-open-4-6m-support-211552108.html,AMZN, Yahoo Tech,
205,"Fri, 17 Sep 2021 07:00:00 GMT",Twin or sibling Halloween costumes - USA TODAY,https://www.usatoday.com/story/money/reviewed/2021/09/17/twin-sibling-halloween-costumes/8380735002/,AMZN, USA TODAY,
206,"Mon, 06 Sep 2021 07:00:00 GMT",Mobius Labs nabs $6M to help more sectors tap into computer vision - TechCrunch,https://techcrunch.com/2021/09/06/mobius-labs-nabs-6m-to-help-more-sectors-tap-into-computer-vision/,AMZN, TechCrunch,
207,"Wed, 08 Sep 2021 07:00:00 GMT",BNPL: The Frenzy Continues - PaymentsJournal,https://www.paymentsjournal.com/bnpl-the-frenzy-continues/,AMZN, PaymentsJournal,
208,"Mon, 30 Aug 2021 07:00:00 GMT",China box office: 'Free Guy' opens with solid $23.8m three-day gross - Screen International,https://www.screendaily.com/news/china-box-office-free-guy-opens-with-solid-238m-three-day-gross/5162820.article,AMZN,Screen International,
209,"Wed, 22 Sep 2021 22:22:13 GMT",Marketplace 'super seller' Boulevard secures £2.2m - BusinessCloud BusinessCloud - BusinessCloud,https://businesscloud.co.uk/blog/2021/09/22/marketplace-super-seller-boulevard-secures-2-2m/,AMZN, BusinessCloud,
210,"Mon, 26 Apr 2021 07:00:00 GMT",Amazon analyst on pandemic sales growth: ‘The genie never goes back in the bottle’ - Yahoo Finance,https://finance.yahoo.com/news/amazon-pandemic-sales-growth-genie-never-goes-back-in-the-bottle-184318667.html,AMZN, Yahoo Finance,
211,"Fri, 20 Aug 2021 07:00:00 GMT",Now May Be The Time To Add Amazon - Seeking Alpha,https://seekingalpha.com/article/4450922-time-to-add-amazon,AMZN, Seeking Alpha,
212,"Mon, 21 Jun 2021 07:00:00 GMT",Where Will Amazon Stock Be In 10 Years? Probably Lower Than You Think - Seeking Alpha,https://seekingalpha.com/article/4435898-amazon-stock-10-years,AMZN, Seeking Alpha,
213,"Mon, 12 Apr 2021 07:00:00 GMT",Amazon's Plateau Is A Good Time To Buy - Seeking Alpha,https://seekingalpha.com/article/4418752-amazons-plateau-is-good-time-to-buy,AMZN, Seeking Alpha,
214,"Thu, 05 Aug 2021 07:00:00 GMT",Amazon: -7.57% After Earnings Due To Ridiculous Analyst Consensus Numbers Is An Opportunity - Seeking Alpha,https://seekingalpha.com/article/4444000-amazon-minus-7-57-percent-is-an-opportunity,AMZN, Seeking Alpha,
